16741121	57.58
34420845	80.01
25947760	69.14
31405262	69.37
73547345	58.72
72445113	82.53
96282904	66.19
12503108	63.28
36226318	80.55
35458618	67.46
85962054	56.62
72899319	71.19
72845881	82.12
26674016	65.28
49281573	82.91
74991564	38.77
38256232	71.68
92237430	43.68
24815230	65.91
62912944	91.35
91229782	79.60
52346474	49.18
86669408	58.87
72670472	60.33
96478441	87.14
23936330	62.57
30733953	79.05
20513380	74.91
74911456	70.16
75997079	77.13
79233117	53.48
24885970	87.77
62044467	78.64
70417264	79.20
39227558	91.96
50845056	77.89
29869054	95.68
99347277	91.80
60847567	43.75
73990002	66.57
94241212	75.49
19015708	95.58
99063435	54.86
76788544	79.88
56934167	75.26
50645808	75.97
40159172	74.91
48816937	72.48
75864857	68.45
69962697	51.64
89652160	73.22
71620967	84.82
44520816	72.23
32026915	87.35
25503633	89.48
17395021	82.88
34522253	60.84
22502050	67.56
96292174	49.95
15445039	68.85
16633099	93.28
38111613	64.05
89140287	68.40
41290699	82.19
15700969	96.76
33176418	82.81
26699552	80.24
47129500	54.48
66515698	86.10
76986918	76.81
40395946	63.75
62781512	48.86
73145410	65.60
15770426	72.77
43308224	68.03
78210311	41.04
46783580	68.11
22974811	72.37
26536435	81.53
25065529	64.91
16979212	65.14
38064423	59.85
10788222	84.35
74545659	86.88
40465233	69.96
43920391	70.01
18850634	92.90
85215251	57.09
74522175	42.89
96070725	70.16
68580353	52.38
73340400	70.56
25089995	65.57
57235256	68.90
63487777	74.38
42106931	87.50
49358582	69.32
96744037	71.62
77873703	77.76
88862636	84.41
85467847	57.13
31511809	54.11
72620548	94.58
48750061	67.65
83921381	81.06
70143380	42.15
40486040	91.96
69131843	73.75
27957166	50.87
45516753	56.69
96848120	53.21
74974587	46.01
42655278	74.68
82936447	72.40
13974055	89.44
38591427	71.09
74081257	77.28
67141874	90.35
85178002	51.10
80373561	61.88
68940778	95.09
27753464	78.75
27333250	51.65
12769900	59.53
68296071	64.16
10547293	75.51
16505686	77.68
11121014	95.14
36826530	36.37
95912631	95.97
11478247	68.63
13781223	83.55
37132279	79.15
30972047	64.52
67784672	50.98
89175893	54.35
20215190	53.67
94017363	66.99
80258127	65.89
35544907	86.01
68477994	82.52
92851414	75.99
89166506	80.55
91424021	66.04
30411229	38.52
69726428	60.72
43654303	86.99
70934965	70.97
30038910	70.44
14312053	74.08
92980351	79.21
77004645	76.34
84187853	76.24
48065390	42.33
60701624	50.09
94837527	61.90
60678348	96.51
56308888	58.45
22676143	62.66
69958999	69.09
43213560	51.31
27920231	63.80
58600436	57.87
34180259	74.39
48941637	76.42
17142031	66.66
38889588	73.98
23266929	76.74
91689792	82.89
81530003	75.16
90058556	66.18
48044681	84.66
17413421	67.82
17875399	50.73
93349522	56.89
78500063	55.09
60822865	69.24
34089022	47.23
28107113	52.49
27752941	52.67
54951244	66.00
31144836	65.68
50791051	75.06
35121426	86.33
50508651	68.08
27059815	47.96
69205734	78.14
42623881	94.19
31880065	73.04
82814219	78.00
37936560	81.32
68942554	71.87
28885691	69.16
77825848	90.81
12937899	68.83
58832829	82.33
89918139	94.67
66036492	97.62
17359144	38.64
51630494	79.81
32812336	56.59
23825795	82.13
87605853	98.22
26267427	68.38
53737391	64.99
53940643	95.09
68899705	55.43
86685318	70.52
12192857	73.01
52037851	68.70
57916314	56.54
11922194	65.74
53603366	63.10
27475636	80.33
35354096	66.76
58047074	93.49
29041860	60.94
32625221	82.47
99362283	95.05
57660768	79.79
36499585	40.43
89163664	74.66
21789233	66.40
17275719	92.72
72550147	46.51
73075943	37.30
95376542	90.83
15380315	81.64
65007897	66.39
30287370	93.65
14377778	78.07
40046994	97.44
23668506	71.25
51522195	69.41
82312853	75.97
94965422	26.35
37881981	91.79
75895330	56.74
72927990	59.40
51285250	66.83
97780759	84.44
51572474	94.16
97937399	78.03
21819247	60.54
53230598	78.49
60314208	62.50
27365272	92.14
28778590	75.78
50324407	87.12
87125668	84.35
39722063	85.93
90531827	63.16
69188530	76.72
52004800	68.02
55522932	72.27
51721261	66.09
62979180	50.63
35079694	83.21
79416892	37.41
12322498	86.46
82376303	92.11
23107886	62.93
86989017	46.19
18532404	62.59
28740671	68.10
26998402	61.55
99927879	90.52
81705572	87.27
60863721	69.03
45235633	77.03
17653161	58.37
66458081	74.26
58739864	80.06
72400617	79.46
45519848	61.12
43003105	67.17
36549885	49.97
34268922	61.81
74639946	77.85
99261873	57.20
96190940	89.84
26923453	66.61
92654792	83.75
64439609	60.31
41137534	85.94
20673381	80.11
80355720	61.12
68853930	93.93
28265479	89.87
56927500	56.96
96257375	63.07
43662722	65.36
29491988	58.55
58374287	75.78
77244802	87.45
12411595	70.43
90538088	84.26
52376507	79.38
90003853	78.28
37771903	68.22
88302862	46.22
13717977	60.01
26751204	69.77
60835703	57.06
91481024	85.85
87763479	61.55
53230433	69.53
59538307	96.91
30368558	85.91
70679004	79.36
15025259	68.20
49532243	89.62
89806170	70.98
61165043	87.59
75853796	70.22
13607535	91.59
59491090	91.05
43107296	57.96
84392798	64.62
74765247	72.16
43550426	80.33
22361500	80.08
16214566	85.06
77810883	61.55
30425165	57.89
32340418	78.31
17870605	61.36
89728563	64.24
38186715	81.98
77369363	70.04
79833104	80.97
80567200	69.86
70863213	45.02
83379790	92.04
69408645	81.77
89130105	50.52
35471703	71.80
56824482	70.78
13398724	72.52
62230864	64.69
79870149	79.21
45786781	89.03
17643500	69.71
87355659	61.69
23934450	62.38
79375898	95.69
50642448	64.56
90915357	56.54
92417387	55.57
18784471	43.36
76573195	78.45
27229732	83.55
62496987	97.26
20807196	74.94
86748901	83.75
87811720	56.74
90049330	77.25
49419673	60.99
86447663	58.13
87052556	60.42
28858486	67.38
40352965	67.53
16808579	77.85
94125932	75.69
51648797	38.77
43274409	63.74
71467470	57.14
39256540	86.01
16464235	57.00
86819071	44.12
35805312	70.21
46672262	55.66
13160119	67.32
21114818	54.16
10267765	70.64
12929466	48.54
65154325	64.14
56632419	64.87
76621499	70.00
14194798	65.97
93205987	57.45
90615152	77.27
28859026	80.74
97659725	73.70
81159973	88.93
58971098	62.10
86632200	78.80
94897555	81.85
24104819	45.06
41454115	61.64
68166763	44.31
48697372	82.31
49947788	87.07
91479409	63.13
52198928	87.43
63496269	82.36
29648927	77.03
94495970	85.34
70741335	49.90
26603459	72.94
98869849	58.13
79046226	54.27
12495184	87.95
30158668	72.96
14812614	56.63
38004404	66.75
73376707	63.75
11269308	65.51
35082245	75.65
60173961	86.03
15826276	67.24
19882790	69.21
90883183	66.14
60273581	63.90
69487502	66.16
61834829	51.38
97472072	77.72
65832460	81.96
43253547	58.51
40080631	56.78
78503026	70.55
96264989	49.16
85808017	39.86
66190435	52.12
95344527	70.66
28390120	75.79
16069584	74.32
61691051	71.63
36651356	75.62
71284968	65.76
27904891	85.15
42412846	69.61
77813883	69.09
84215496	91.46
15530601	82.99
74786523	70.17
74357140	67.86
90207612	58.94
43448155	65.27
10641965	69.81
63342306	74.33
85081672	30.21
89968892	56.20
86676243	79.14
50176758	68.34
58674455	62.86
52323212	87.83
84139419	70.37
30246510	66.99
11550422	45.07
61886912	64.52
13883864	79.28
35640062	70.99
90461726	52.26
87731685	92.70
46339716	64.53
33451930	75.88
12826127	59.03
42664631	64.47
22042234	79.04
67495294	82.85
13433782	63.66
49958172	71.24
39460752	89.20
47445471	73.84
54951729	81.82
56739972	70.71
81446321	68.65
81683026	89.69
18400752	91.67
10265516	49.47
41049347	85.57
95566040	77.16
74070336	73.56
26386458	70.71
85965827	77.18
28567562	82.65
53819128	71.77
73354609	88.71
39367933	61.93
57656125	58.11
13992547	97.94
82401618	68.75
44776117	35.88
58830327	85.71
33328403	58.11
76694482	87.04
65997238	85.12
84418790	72.42
45593878	69.59
54188967	34.62
71431976	79.53
39831050	85.28
95509023	81.78
97462727	71.57
35675683	57.90
86767667	58.31
54117023	71.34
90348776	86.25
16894263	80.83
63631324	64.22
70187001	85.57
68050905	88.30
42510605	89.73
89797187	60.74
35243666	60.57
11072884	90.14
18936521	62.54
67343253	93.35
83187228	93.32
37703765	69.65
49743031	91.09
70066543	72.86
43868498	70.25
85276076	88.00
74063781	72.70
83060864	69.65
81521882	75.88
39520266	66.61
57657806	86.88
62954310	63.36
12603236	78.06
47713593	67.66
89986182	70.02
73036495	92.82
20979368	46.84
47429387	82.98
77225273	73.46
88370970	84.81
24151964	57.63
85460013	68.46
16029024	80.74
81079254	66.68
13023370	58.64
84238792	84.05
70111944	70.25
74928227	45.35
28833004	61.46
48407642	86.58
11559222	83.52
42157862	67.51
35113527	75.21
88009337	74.77
66829468	53.44
69815864	75.74
86057429	75.63
23133880	86.18
36644518	91.81
95688698	73.36
84510453	73.31
89616597	81.67
30903480	79.28
17105606	78.64
57094328	86.47
22799021	39.44
21627716	74.16
50905681	63.49
32039500	69.63
99272178	92.78
14226140	82.83
55060970	70.40
65113635	88.12
74460467	46.39
47968916	57.69
36065689	88.67
32285398	76.63
27880415	59.57
44949976	62.76
42228195	76.48
22595678	75.09
72064795	80.83
33179451	72.48
76268327	92.68
14455892	75.61
30004452	63.25
64575584	71.39
48068528	67.23
49169350	60.15
33148979	95.43
42792858	70.59
23133567	62.66
39161020	61.68
30701866	75.65
93542405	95.94
14116852	82.92
10801354	52.37
39843777	77.69
69820438	63.77
58351692	82.43
65490920	75.00
23710042	69.06
22157108	88.55
69185414	71.99
96519176	58.89
18937482	64.18
73977248	68.37
55989657	82.54
26073388	84.56
72369115	52.88
42511453	65.65
73986850	47.84
47948311	66.88
21497350	83.40
18153438	79.62
57226750	91.29
74440966	71.40
58687036	78.14
90425380	79.35
81375295	67.91
54768550	85.21
64292747	57.67
50600650	78.45
37532090	74.57
44155250	69.21
34424562	73.74
47086679	84.98
59092378	60.99
16362482	76.74
74590168	73.52
34156353	88.92
54130895	76.89
82314193	66.15
69939242	86.90
88223190	68.27
37955757	67.72
74402301	72.45
20983953	66.16
13714191	87.77
64793552	65.66
45524519	73.76
45224490	64.15
70261117	96.76
63653380	59.56
74780649	81.36
69275386	51.49
49020294	98.45
29834698	68.42
80742724	62.46
24377455	60.65
37078907	61.31
27804979	53.87
91749895	82.11
88446053	90.79
66557067	46.90
77712503	70.95
94502651	79.69
60918541	81.67
48629476	29.96
63341942	58.17
91036928	49.30
62269088	67.93
17773627	68.55
55139158	51.01
89369286	73.14
24011871	65.91
14484663	43.60
10326042	64.01
38676784	64.65
38714560	71.38
23051139	74.28
32606643	66.10
68640346	52.38
88384911	69.51
73904155	53.12
74974811	70.41
72560586	60.81
99698974	45.78
97227677	72.96
77172361	78.67
43213059	78.95
37769736	64.99
35481883	92.36
32810492	55.60
27086790	69.29
66809206	87.56
73948999	55.76
15116994	58.09
24327854	49.43
49907239	42.53
38506558	62.68
83247082	53.99
35076818	67.02
97632981	34.30
11769687	69.61
44181929	63.51
66588271	70.99
41113553	83.69
17525388	69.31
26901483	82.68
75928193	92.32
34929232	85.40
22237996	64.64
11062315	72.03
68435825	69.82
53297960	92.59
85443862	72.06
57856876	75.04
64973373	84.85
45287419	38.81
27973362	83.89
73106781	53.80
98685323	79.59
34782440	77.36
99635554	93.76
18583979	57.35
96908283	69.54
15945481	61.15
39085553	79.17
21619966	18.07
42384512	80.62
74151109	80.19
32111872	59.91
57910901	65.07
85658245	48.68
37655073	79.97
25816817	63.28
56686362	79.78
63876779	87.92
89001611	71.09
69553900	87.51
13806115	65.21
10147530	96.45
68859295	57.76
54455803	97.20
54996464	36.95
87410523	89.07
11627276	72.65
75710396	60.22
67519796	76.13
26678841	78.67
23631395	62.17
18824376	98.26
72020241	97.99
29487660	78.44
28922012	78.65
87390585	58.44
13831041	70.32
83173277	88.69
28386536	70.40
23500425	67.41
31747896	86.28
60780660	83.15
34376175	71.05
85783901	43.69
74074375	50.22
86114223	66.38
28336475	71.00
34267238	73.20
67967043	91.76
55074182	60.67
69069409	81.67
87575629	74.55
12772261	85.76
23597492	97.64
82729374	69.38
45974604	72.46
41527655	61.07
10695843	78.78
43194586	70.93
41651897	52.35
46297465	68.20
40164036	36.63
36700557	65.52
38172678	66.94
22341601	78.57
40634878	78.83
26575992	53.16
63936820	61.52
20858069	71.89
49660639	80.51
25973350	64.72
99051311	88.73
44254152	65.72
19703561	71.96
19499424	60.58
51742940	79.48
84977217	61.99
11593769	90.25
64039309	83.58
24104845	88.56
71878507	53.25
31734971	96.05
33826714	57.22
39448338	67.85
79456752	54.44
31763775	88.14
19923350	72.97
89977555	60.37
60050018	85.23
85566448	68.92
63234841	79.27
91978928	86.63
40022806	95.45
60546725	79.36
11557777	57.58
91515606	70.61
91144351	45.91
73292852	62.92
74455076	55.91
72522628	59.67
48566400	80.10
67965478	67.39
82789904	70.36
73211288	83.29
53617820	69.86
55738760	36.53
99118948	60.55
98059542	94.93
85935718	69.54
67203159	78.71
43680933	48.40
55208309	67.49
78415185	37.35
88681254	87.04
93980946	57.24
70870232	59.76
79437086	74.26
88464079	82.33
61293505	64.68
47790244	76.30
78422565	96.76
18869729	86.86
74186051	69.23
52032966	54.28
49897566	69.19
86393360	63.01
68280952	60.25
62606994	63.33
43445845	68.39
67094185	77.72
60919391	84.38
66622950	73.95
33489795	86.98
82300988	68.97
34092276	71.67
33351012	78.47
83840812	43.31
63037183	63.41
20997082	64.01
54511046	71.17
11494690	37.61
11302345	61.54
19060866	75.23
40231011	70.76
71285853	82.80
77833580	61.99
55288007	67.88
81523732	80.58
13667983	83.46
36690874	75.13
96602189	80.36
95328326	53.13
10351112	74.47
56124050	85.04
83932269	70.79
81598352	52.78
76486454	97.94
35889559	64.24
21997455	81.88
13883371	61.14
34194648	74.49
86322882	60.85
53444010	96.69
74410318	79.20
33551365	64.89
45960811	51.65
76625368	79.71
75464264	48.42
78819389	90.01
93428801	72.81
74068164	60.20
62285682	96.67
20694781	53.21
54218815	81.42
81269219	59.24
83297519	77.01
44226843	74.65
26774103	66.59
59272428	76.82
86564086	77.96
68681652	85.38
84437721	92.84
16777700	52.11
13658935	48.30
53422181	54.43
40784879	82.84
96803037	82.31
31972613	91.40
57956322	46.78
61348206	66.27
46086795	75.70
38444596	72.08
49073827	80.13
74320249	82.49
26800505	64.07
72655503	63.31
98874253	81.31
42900917	88.27
79698167	84.68
54544584	61.99
72178183	66.34
72828556	64.48
27415645	60.68
37030941	35.74
43337760	80.39
49333212	77.46
82589440	77.76
51670214	59.53
46661009	81.75
49038777	97.73
53412334	78.63
47655286	73.10
97890595	42.94
90928247	50.25
88892381	70.38
12311403	68.50
20490322	61.50
29937354	92.70
94389400	86.53
61831992	45.54
90387016	86.59
58448211	96.85
19993462	58.18
16843500	56.42
83350280	75.85
91998570	90.53
90659689	78.07
38428413	80.27
