strain	stressMPA
0.007298	65.18871123
0.007348	65.63264234
0.0074	66.07657344
0.007448	66.52050455
0.007498	66.96443566
0.007548	67.40836677
0.007598	67.85229787
0.00765	68.29622898
0.007698	68.74016009
0.007748	69.1840912
0.007798	69.6280223
0.007848	70.07195341
0.007898	70.51588452
0.00795	70.95981563
0.007998	71.40374673
0.008048	71.84767784
0.008098	72.29160895
0.008148	72.73554006
0.008198	73.17947116
0.00825	73.62340227
0.008298	74.06733338
0.008348	74.51126449
0.008398	74.95519559
0.008448	75.3991267
0.0085	75.84305781
0.008548	76.28698892
0.008598	76.73092002
0.008648	77.17485113
0.008698	77.61878224
0.008748	78.06271335
0.0088	78.50664445
0.008848	78.95057556
0.008898	79.39450667
0.008948	79.83843778
0.008998	80.28236888
0.009048	80.72629999
0.0091	81.1702311
0.009148	81.61416221
0.009198	82.05809331
0.009248	82.50202442
0.009298	82.94595553
0.00935	83.38988664
0.009398	83.83381774
0.009448	84.27774885
0.009498	84.72167996
0.009548	85.16561107
0.009598	85.60954217
0.00965	86.05347328
0.009698	86.49740439
0.009748	86.9413355
0.009798	87.3852666
0.009848	87.82919771
0.009898	88.27312882
0.00995	88.71705993
0.009998	89.16099103
0.010048	89.60395267
0.010098	89.96920432
0.010148	90.30822688
0.0102	90.69970761
0.010248	91.03873017
0.010298	91.40301138
0.010348	91.76826302
0.010398	92.15973694
0.010448	92.55121766
0.0105	93.0330377
0.010548	93.42451842
0.010598	93.81599915
0.010648	94.20650263
0.010698	94.59798335
0.010748	94.9894631
0.0108	95.31487911
0.010848	95.70635983
0.010898	96.16292803
0.010948	96.61948943
0.010998	97.00999291
0.01105	97.40147363
0.0111	97.79295435
0.011148	98.18345784
0.011198	98.57493856
0.011248	98.96641928
0.011298	99.42201024
0.01135	99.87857067
0.011398	100.3351389
0.011448	100.7266128
0.011498	101.0520356
0.011548	101.4435163
0.011598	101.9000777
0.01165	102.2915584
0.011698	102.6169812
0.011748	103.008462
0.011798	103.4650224
0.011848	103.9206143
0.0119	104.3120941
0.01195	104.7686555
0.011998	105.1601362
0.012048	105.6157271
0.012098	106.0072079
0.012148	106.3986886
0.0122	106.855249
0.012248	107.310841
0.012298	107.7674091
0.012348	108.2239696
0.012398	108.6154503
0.012448	109.0059538
0.0125	109.4625152
0.012548	109.8539949
0.012598	110.2445062
0.012648	110.7010676
0.012698	111.157628
0.01275	111.5491087
0.0128	111.939619
0.012848	112.3310929
0.012898	112.7876611
0.012948	113.2442216
0.012998	113.6998135
0.01305	114.0262058
0.013098	114.4176865
0.013148	114.8742479
0.013198	115.3298456
0.013248	115.7213196
0.013298	116.1128003
0.01335	116.5693607
0.013398	116.959872
0.013448	117.4164324
0.013498	117.8079131
0.013548	118.1984166
0.013598	118.7200655
0.01365	119.1115462
0.013698	119.5681066
0.013748	119.9586179
0.013798	120.4151783
0.013848	120.8717465
0.0139	121.3933954
0.013948	121.849949
0.013998	122.2404603
0.014048	122.6970207
0.014098	123.0885014
0.014148	123.5450628
0.0142	123.9355731
0.014248	124.3270538
0.014298	124.7836152
0.014348	125.2401756
0.014398	125.6306869
0.014448	126.0872473
0.0145	126.608903
0.014548	127.0003837
0.014598	127.4569451
0.014648	127.8474554
0.014698	128.3040168
0.01475	128.6954975
0.0148	129.2171386
0.014848	129.6727296
0.014898	130.12929
0.014948	130.5858514
0.014998	131.0424264
0.01505	131.4989878
0.015098	131.8894981
0.015148	132.3460595
0.015198	132.8026199
0.015248	133.2591813
0.015298	133.7157417
0.01535	134.0411723
0.015398	134.4977337
0.015448	134.8892144
0.015498	135.3448054
0.015548	135.8013658
0.0156	136.1928465
0.01565	136.6494079
0.015698	137.1049989
0.015748	137.5615603
0.015798	137.95304
0.015848	138.4746967
0.0159	138.9312571
0.015948	139.4528982
0.015998	139.9084892
0.016048	140.3650506
0.016098	140.7565313
0.016148	141.2130917
0.0162	141.6686972
0.016248	142.1252586
0.016298	142.5818191
0.016348	143.0383805
0.016398	143.5600216
0.01645	144.0165966
0.0165	144.4721885
0.016548	144.9287489
0.016598	145.3853103
0.016648	145.9069514
0.016698	146.3635264
0.01675	146.8191174
0.016798	147.2756788
0.016848	147.6671595
0.016898	148.1237199
0.016948	148.4491359
0.016998	148.9057119
0.01705	149.3622723
0.017098	149.8839134
0.017148	150.3404748
0.017198	150.8621305
0.017248	151.3828021
0.0173	151.8393626
0.01735	152.295924
0.017398	152.752499
0.017448	153.1439797
0.017498	153.6646513
0.017548	154.056132
0.0176	154.5126925
0.017648	154.9692539
0.017698	155.4909095
0.017748	155.9465005
0.017798	156.4030619
0.017848	156.7294474
0.0179	157.1860224
0.017948	157.6416143
0.017998	158.0981747
0.018048	158.5547361
0.018098	158.9462168
0.01815	159.4678579
0.0182	159.8583682
0.018248	160.3800093
0.018298	160.8365853
0.018348	161.3582264
0.018398	161.8147868
0.01845	162.2703788
0.0185	162.7269392
0.018548	163.1184199
0.018598	163.6400756
0.018648	164.1617167
0.018698	164.6833724
0.01875	165.1399337
0.018798	165.5955247
0.018848	166.1171658
0.018898	166.5737418
0.018948	167.0303022
0.019	167.4868636
0.01905	168.0085047
0.019098	168.4640957
0.019148	168.9206707
0.019198	169.3772321
0.019248	169.7687128
0.0193	170.1592085
0.01935	170.6808642
0.019398	171.2025062
0.019448	171.6590667
0.019498	172.245803
0.019548	172.7023634
0.0196	173.2240191
0.019648	173.6796101
0.019698	174.1361715
0.019748	174.5927319
0.019798	175.1143885
0.01985	175.570949
0.0199	176.0925901
0.019948	176.6142457
0.019998	177.0698367
0.020048	177.5914788
0.020098	178.0480392
0.02015	178.3744393
0.0202	178.8960949
0.020248	179.3516869
0.020298	179.873328
0.020348	180.3298884
0.020398	180.8515441
0.02045	181.3731852
0.020498	181.8297466
0.020548	182.286307
0.020598	182.6768182
0.020648	183.068299
0.0207	183.5899546
0.02075	184.1115957
0.020798	184.5681571
0.020848	185.0888424
0.020898	185.6104835
0.020948	186.1972198
0.021	186.6537812
0.02105	187.1103416
0.021098	187.566903
0.021148	188.1536384
0.021198	188.6752795
0.021248	189.0657908
0.0213	189.6525271
0.021348	190.1741682
0.021398	190.6958239
0.021448	191.0873046
0.021498	191.5438651
0.02155	192.0004264
0.0216	192.5210981
0.021648	193.0427538
0.021698	193.4342345
0.021748	193.9558756
0.021798	194.4775313
0.02185	194.9340917
0.0219	195.4557328
0.021948	195.9113247
0.021998	196.3678997
0.022048	196.8895408
0.022098	197.4111819
0.02215	197.8677579
0.0222	198.389399
0.022248	198.8449899
0.022298	199.3666456
0.022348	199.823207
0.0224	200.2797674
0.02245	200.8014085
0.022498	201.2579845
0.022548	201.7796256
0.022598	202.3012667
0.022648	202.7568722
0.0227	203.343594
0.02275	203.8652497
0.022798	204.3868908
0.022848	204.7783715
0.022898	205.3000272
0.022948	205.7565876
0.023	206.2772593
0.02305	206.7338207
0.023098	207.2554763
0.023148	207.7771174
0.023198	208.2336779
0.023248	208.6902393
0.0233	209.0807505
0.023348	209.5373109
0.023398	210.0589666
0.023448	210.645703
0.023498	211.1673441
0.02355	211.6889997
0.0236	212.2757215
0.023648	212.7973772
0.023698	213.2539376
0.023748	213.710499
0.023798	214.16609
0.02385	214.6226504
0.0239	215.2093867
0.023948	215.7310424
0.023998	216.3177642
0.024048	216.9045005
0.024098	217.4261417
0.02415	217.8827166
0.024198	218.339278
0.024248	218.794869
0.024298	219.1863497
0.024348	219.7730851
0.0244	220.2296465
0.02445	220.6862069
0.024498	221.207849
0.024548	221.7295047
0.024598	222.2501753
0.024648	222.8369117
0.0247	223.3585528
0.02475	223.8151142
0.024798	224.3367699
0.024848	224.858411
0.024898	225.3800666
0.024948	225.9017077
0.025	226.4233634
0.02505	226.9450045
0.025098	227.4666602
0.025148	227.9222521
0.025198	228.3788125
0.02525	228.9655489
0.0253	229.48719
0.025348	229.9437504
0.025398	230.4654061
0.025448	230.9219675
0.025498	231.5737836
0.02555	232.0954247
0.0256	232.4859359
0.025648	232.8774166
0.025698	233.3990723
0.025748	233.9207134
0.025798	234.4423545
0.02585	234.9640102
0.0259	235.4856513
0.025948	236.1374683
0.025998	236.7892844
0.026048	237.1807651
0.0261	237.5712754
0.02615	238.092931
0.026198	238.6145731
0.026248	239.1362142
0.026298	239.6578699
0.026348	240.3096859
0.0264	240.831327
0.02645	241.2228078
0.026498	241.7444634
0.026548	242.2651351
0.026598	242.7867907
0.026648	243.1782715
0.0267	243.699898
0.02675	244.0913933
0.026798	244.613049
0.026848	245.0035602
0.026898	245.3950264
0.02695	245.916682
0.027	246.3081482
0.027048	246.6986585
0.027098	247.2203142
0.027148	247.7419407
0.027198	248.2635964
0.02725	248.785252
0.0273	249.1767192
0.027348	249.697419
0.027398	250.0888851
0.027448	250.4803513
0.027498	251.0020069
0.02755	251.3925182
0.0276	251.9141739
0.027648	252.30564
0.027698	252.9574561
0.027748	253.3489514
0.0278	254.0007674
0.02785	254.3922336
0.027898	254.7827448
0.027948	255.174211
0.027998	255.5657053
0.028048	255.9562165
0.0281	256.3476827
0.02815	256.9994988
0.028198	257.390994
0.028248	257.9126206
0.028298	258.3041159
0.028348	258.6946271
0.0284	259.2162537
0.02845	259.8680697
0.028498	260.3897254
0.028548	260.7812207
0.028598	261.3028472
0.02865	261.6933585
0.0287	262.2150141
0.02875	262.6064803
0.028798	262.9979756
0.028848	263.3884859
0.028898	263.779952
0.02895	264.3016077
0.029	264.6930738
0.029048	265.2147295
0.029098	265.7363852
0.029148	266.2570568
0.029198	266.648523
0.02925	267.0400183
0.0293	267.4314844
0.029348	267.8219947
0.029398	268.21349
0.029448	268.6049561
0.0295	269.1256278
0.02955	269.5171231
0.0296	270.0387496
0.029648	270.4302449
0.029698	270.8207552
0.029748	271.0820609
0.0298	271.6037166
0.02985	271.9951828
0.029898	272.5158544
0.029948	273.0375101
0.029998	273.5591658
0.030048	273.9506319
0.0301	274.3420981
0.03015	274.602448
0.030198	274.9939141
0.030248	275.5155698
0.030298	275.7759207
0.03035	276.1673868
0.0304	276.6890425
0.03045	277.0795528
0.030498	277.3408585
0.030548	277.7323247
0.030598	277.9926746
0.03065	278.3841407
0.0307	278.774652
0.030748	279.2963077
0.030798	279.687803
0.030848	280.2094295
0.030898	280.6009248
0.03095	280.9914351
0.031	281.2527408
0.031048	281.6432521
0.031098	282.0347182
0.031148	282.4261844
0.0312	282.9478401
0.03125	283.3383503
0.0313	283.7298165
0.031348	284.2514722
0.031398	284.6429675
0.031448	285.0334787
0.0315	285.2947835
0.03155	285.5551053
0.031598	286.0767609
0.031648	286.4682271
0.031698	286.728577
0.031748	287.1200431
0.0318	287.5115384
0.03185	287.7718592
0.031898	288.0331941
0.031948	288.4237044
0.031998	288.6850102
0.032048	289.0755214
0.0321	289.4669876
0.03215	289.7282933
0.032198	290.1188036
0.032248	290.5102698
0.032298	290.9017651
0.03235	291.2922753
0.0324	291.5535811
0.03245	291.8139028
0.032498	292.2053972
0.032548	292.5968633
0.032598	292.9873746
0.03265	293.5090302
0.0327	293.770336
0.032748	293.9004964
0.032798	294.2919917
0.032848	294.5523124
0.032898	294.8126633
0.03295	295.2041295
0.033	295.4654634
0.033048	295.5956238
0.033098	295.8559455
0.033148	296.1172795
0.0332	296.3776012
0.03325	296.638907
0.0333	296.7690965
0.033348	297.0294173
0.033398	297.1605626
0.033448	297.5510729
0.0335	297.6812343
0.03355	297.9425391
0.033598	298.2028899
0.033648	298.4641947
0.033698	298.7245456
0.033748	298.85569
0.0338	298.9858504
0.03385	299.2461722
0.033898	299.5075061
0.033948	299.6376674
0.033998	299.8979882
0.03405	300.1593231
0.0341	300.2894835
0.03415	300.4196439
0.034198	300.4196439
0.034248	300.4196439
0.034298	300.4196439
0.03435	300.5498043
0.0344	300.6809497
0.034448	300.8111392
0.034498	300.9412996
0.034548	301.0714599
0.034598	301.0714599
0.03465	301.0714599
0.0347	301.0714599
0.034748	301.0714599
0.034798	301.3327657
0.034848	301.4629552
0.0349	301.5931166
0.03495	301.5931166
0.035	301.4629552
0.035048	301.3327657
0.035098	301.0714599
0.035148	300.9412996
0.0352	300.6809497
0.03525	299.6376674
0.035298	298.3340344
0.035348	297.1605626
0.035398	296.3776012
0.035448	295.5956238
0.0355	294.8126633
0.03555	294.1608463
0.035598	293.6391906
0.035648	293.1175641
0.035698	292.8572142
0.03575	292.5968633
0.0358	292.465748
0.03585	292.3355585
0.035898	292.2053972
0.035948	292.0752368
0.035998	292.0752368
0.03605	291.9440924
0.0361	292.0752368
0.03615	292.2053972
0.036198	292.2053972
0.036248	292.465748
0.036298	292.5968633
0.03635	292.5968633
0.0364	292.5968633
0.036448	292.465748
0.036498	292.465748
0.036548	292.465748
0.0366	292.465748
0.03665	292.465748
0.0367	292.465748
0.036748	292.3355585
0.036798	292.2053972
0.036848	291.9440924
0.0369	291.8139028
0.03695	291.6837415
0.037	291.6837415
0.037048	291.8139028
0.037098	291.8139028
0.037148	291.8139028
0.0372	291.9440924
0.03725	291.9440924
0.037298	291.9440924
0.037348	291.8139028
0.037398	291.6837415
0.03745	291.6837415
0.0375	291.6837415
0.03755	291.6837415
0.037598	291.8139028
0.037648	291.8139028
0.037698	291.5535811
0.03775	291.2922753
0.0378	291.0319254
0.03785	290.7706197
0.037898	290.6404593
0.037948	290.248964
0.037998	289.9886432
0.03805	289.8584537
0.0381	289.7282933
0.038148	289.5971479
0.038198	289.5971479
0.038248	289.4669876
0.0383	289.3368272
0.03835	289.2066367
0.0384	289.0755214
0.038448	289.0755214
0.038498	288.9453319
0.038548	288.9453319
0.0386	288.8151705
0.03865	288.6850102
0.0387	288.4237044
0.038748	288.2935149
0.038798	288.1633545
0.038848	288.0331941
0.0389	287.9020487
0.03895	287.9020487
0.038998	288.0331941
0.039048	288.1633545
0.039098	288.1633545
0.03915	288.1633545
0.0392	288.0331941
0.03925	288.0331941
0.039298	287.9020487
0.039348	287.7718592
0.039398	287.7718592
0.03945	287.9020487
0.0395	287.9020487
0.03955	287.9020487
0.039598	287.7718592
0.039648	287.7718592
0.039698	287.7718592
0.03975	287.6416988
0.0398	287.6416988
0.03985	287.6416988
0.039898	287.6416988
0.039948	287.6416988
0.04	287.6416988
0.04005	287.5115384
0.0401	287.380393
0.040148	287.5115384
0.040198	287.380393
0.040248	287.2502327
0.0403	287.380393
0.04035	287.380393
0.0404	287.380393
0.040448	287.2502327
0.040498	287.1200431
0.040548	286.8597224
0.0406	286.8597224
0.04065	286.728577
0.0407	286.5984166
0.040748	286.5984166
0.040798	286.5984166
0.040848	286.5984166
0.0409	286.4682271
0.04095	286.3380667
0.040998	286.3380667
0.041048	286.3380667
0.041098	286.3380667
0.04115	286.2069213
0.0412	286.2069213
0.04125	286.2069213
0.041298	286.0767609
0.041348	286.0767609
0.041398	285.9466005
0.04145	285.816411
0.0415	285.816411
0.04155	285.816411
0.041598	285.6852948
0.041648	285.6852948
0.041698	285.5551053
0.04175	285.2947835
0.0418	285.164594
0.041848	284.9032882
0.041898	284.7731278
0.041948	284.7731278
0.042	284.7731278
0.04205	284.7731278
0.0421	284.7731278
0.042148	284.6429675
0.042198	284.3816617
0.042248	284.2514722
0.0423	284.1213118
0.04235	283.9901664
0.0424	283.9901664
0.042448	284.1213118
0.042498	283.9901664
0.042548	283.9901664
0.0426	283.860006
0.04265	283.7298165
0.042698	283.5996561
0.042748	283.3383503
0.042798	283.20819
0.04285	283.3383503
0.0429	283.3383503
0.04295	283.20819
0.042998	283.20819
0.043048	283.0780004
0.043098	282.9478401
0.04315	282.6865343
0.0432	282.5563739
0.04325	282.4261844
0.043298	282.4261844
0.043348	282.4261844
0.043398	282.296023
0.04345	282.296023
0.0435	282.296023
0.04355	282.1648786
0.043598	282.0347182
0.043648	281.7743674
0.0437	281.6432521
0.04375	281.6432521
0.0438	281.7743674
0.043848	281.6432521
0.043898	281.6432521
0.043948	281.6432521
0.044	281.5130626
0.04405	281.5130626
0.0441	281.3829012
0.044148	281.2527408
0.044198	281.1215964
0.044248	280.9914351
0.0443	280.8612455
0.04435	280.8612455
0.0444	280.7310852
0.044448	280.7310852
0.044498	280.7310852
0.04455	280.6009248
0.0446	280.4697794
0.04465	280.4697794
0.044698	280.4697794
0.044748	280.6009248
0.044798	280.7310852
0.04485	280.7310852
0.0449	280.7310852
0.04495	280.6009248
0.044998	280.4697794
0.045048	280.339619
0.045098	280.2094295
0.04515	280.2094295
0.0452	280.0792691
0.04525	280.0792691
0.045298	280.0792691
0.045348	280.0792691
0.0454	280.0792691
0.04545	279.9481237
0.0455	279.8179633
0.045548	279.8179633
0.045598	279.687803
0.045648	279.5576134
0.0457	279.687803
0.04575	279.5576134
0.0458	279.5576134
0.045848	279.4274521
0.045898	279.2963077
0.045948	279.1661473
0.046	279.0359578
0.04605	279.0359578
0.0461	279.0359578
0.046148	279.0359578
0.046198	279.0359578
0.04625	279.0359578
0.0463	278.9057964
0.04635	278.6444916
0.046398	278.5143303
0.046448	278.5143303
0.046498	278.5143303
0.04655	278.5143303
0.0466	278.5143303
0.04665	278.5143303
0.046698	278.3841407
0.046748	278.2530255
0.046798	278.1228359
0.04685	277.9926746
0.0469	277.9926746
0.04695	277.9926746
0.046998	277.9926746
0.047048	277.9926746
0.0471	278.1228359
0.04715	277.9926746
0.0472	277.8625142
0.04725	277.7323247
0.047298	277.7323247
0.047348	277.7323247
0.0474	277.7323247
0.04745	277.7323247
0.0475	277.8625142
0.047548	277.8625142
0.047598	277.8625142
0.047648	277.8625142
0.0477	277.7323247
0.04775	277.7323247
0.0478	277.7323247
0.047848	277.7323247
0.047898	277.7323247
0.04795	277.7323247
0.048	277.6012084
0.04805	277.4710189
0.0481	277.3408585
0.048148	277.0795528
0.048198	277.0795528
0.04825	277.0795528
0.0483	276.9493924
0.04835	276.8192029
0.048398	276.8192029
0.048448	276.8192029
0.048498	276.9493924
0.04855	276.9493924
0.0486	276.8192029
0.04865	276.5578971
0.048698	276.5578971
0.048748	276.5578971
0.0488	276.5578971
0.04885	276.6890425
0.0489	276.8192029
0.04895	276.8192029
0.048998	276.6890425
0.049048	276.4277367
0.0491	276.4277367
0.04915	276.4277367
0.0492	276.2975763
0.049248	276.1673868
0.049298	276.1673868
0.049348	276.0372255
0.0494	276.0372255
0.04945	276.0372255
0.0495	275.906081
0.049548	275.7759207
0.049598	275.7759207
0.04965	275.7759207
0.0497	275.6457593
0.04975	275.7759207
0.0498	275.906081
0.049848	275.906081
0.049898	275.906081
0.04995	275.7759207
0.05	275.7759207
0.05005	275.906081
0.050098	275.906081
0.050148	275.7759207
0.050198	275.906081
0.05025	275.7759207
0.0503	275.7759207
0.05035	275.6457593
0.050398	275.3844254
0.050448	275.254265
0.050498	275.1241036
0.05055	274.9939141
0.0506	274.8637537
0.05065	274.9939141
0.050698	274.9939141
0.050748	274.9939141
0.0508	274.8637537
0.05085	274.7326093
0.0509	274.602448
0.05095	274.602448
0.050998	274.7326093
0.051048	274.602448
0.0511	274.602448
0.05115	274.602448
0.0512	274.602448
0.051248	274.602448
0.051298	274.602448
0.051348	274.4722876
0.0514	274.602448
0.05145	274.602448
0.0515	274.602448
0.051548	274.7326093
0.051598	274.8637537
0.05165	274.7326093
0.0517	274.4722876
0.05175	274.3420981
0.0518	274.2109818
0.051848	274.2109818
0.051898	274.2109818
0.05195	274.2109818
0.052	274.3420981
0.05205	274.3420981
0.052098	274.3420981
0.052148	274.3420981
0.052198	274.3420981
0.05225	274.2109818
0.0523	274.3420981
0.05235	274.3420981
0.052398	274.2109818
0.052448	274.2109818
0.0525	274.0807923
0.05255	274.0807923
0.0526	274.0807923
0.05265	274.0807923
0.052698	273.9506319
0.052748	274.0807923
0.0528	274.0807923
0.05285	274.2109818
0.0529	274.2109818
0.052948	274.0807923
0.052998	273.9506319
0.053048	273.8204715
0.0531	273.4289762
0.05315	273.4289762
0.0532	273.4289762
0.053248	273.5591658
0.053298	273.5591658
0.05335	273.4289762
0.0534	273.4289762
0.05345	273.2988158
0.0535	273.2988158
0.053548	273.1686555
0.053598	273.1686555
0.05365	273.2988158
0.0537	273.2988158
0.05375	273.2988158
0.053798	273.4289762
0.053848	273.2988158
0.053898	273.2988158
0.05395	273.1686555
0.054	273.0375101
0.05405	273.0375101
0.054098	273.1686555
0.054148	273.1686555
0.0542	273.0375101
0.05425	273.0375101
0.0543	272.9073497
0.05435	272.7771602
0.054398	272.7771602
0.054448	272.7771602
0.0545	272.7771602
0.05455	272.7771602
0.0546	272.7771602
0.05465	272.7771602
0.054698	272.7771602
0.054748	272.7771602
0.0548	272.7771602
0.05485	272.7771602
0.0549	272.7771602
0.054948	272.7771602
0.054998	272.7771602
0.05505	272.7771602
0.0551	272.7771602
0.05515	272.6469988
0.0552	272.5158544
0.055248	272.5158544
0.055298	272.385694
0.05535	272.385694
0.0554	272.2555327
0.05545	272.2555327
0.0555	272.1253432
0.055548	272.1253432
0.055598	272.1253432
0.05565	272.1253432
0.0557	272.2555327
0.05575	272.1253432
0.055798	271.9951828
0.055848	271.9951828
0.0559	271.8640384
0.05595	271.733877
0.056	271.733877
0.05605	271.8640384
0.056098	271.8640384
0.056148	271.8640384
0.0562	271.8640384
0.05625	271.8640384
0.0563	271.8640384
0.05635	271.8640384
0.056398	271.733877
0.056448	271.733877
0.0565	271.8640384
0.05655	271.9951828
0.0566	271.9951828
0.056648	271.8640384
0.056698	271.6037166
0.05675	271.4735271
0.0568	271.4735271
0.05685	271.3423827
0.0569	271.3423827
0.056948	271.3423827
0.056998	271.3423827
0.05705	271.3423827
0.0571	271.2122213
0.05715	271.0820609
0.0572	271.0820609
0.057248	271.2122213
0.057298	271.2122213
0.05735	271.2122213
0.0574	271.4735271
0.05745	271.4735271
0.057498	271.4735271
0.057548	271.4735271
0.0576	271.3423827
0.05765	271.4735271
0.0577	271.4735271
0.05775	271.4735271
0.057798	271.4735271
0.057848	271.4735271
0.0579	271.4735271
0.05795	271.3423827
0.058	271.0820609
0.05805	270.8207552
0.058098	270.6905657
0.058148	270.6905657
0.0582	270.6905657
0.05825	270.6905657
0.0583	270.9519006
0.05835	270.9519006
0.058398	271.0820609
0.05845	270.9519006
0.0585	270.8207552
0.05855	270.6905657
0.0586	270.8207552
0.058648	270.8207552
0.058698	270.8207552
0.05875	271.0820609
0.0588	271.0820609
0.05885	271.0820609
0.0589	271.0820609
0.058948	270.9519006
0.058998	270.9519006
0.05905	270.9519006
0.0591	271.0820609
0.05915	271.0820609
0.0592	271.0820609
0.059248	270.9519006
0.059298	270.6905657
0.05935	270.5604053
0.0594	270.4302449
0.05945	270.4302449
0.059498	270.5604053
0.059548	270.6905657
0.0596	270.5604053
0.05965	270.6905657
0.0597	270.6905657
0.05975	270.6905657
0.059798	270.6905657
0.059848	270.5604053
0.0599	270.5604053
0.05995	270.5604053
0.06	270.6905657
0.06005	270.6905657
0.060098	270.6905657
0.060148	270.5604053
0.0602	270.4302449
0.06025	270.4302449
0.0603	270.4302449
0.060348	270.4302449
0.060398	270.5604053
0.06045	270.4302449
0.0605	270.3000554
0.06055	270.3000554
0.0606	270.1689391
0.060648	270.1689391
0.060698	270.1689391
0.06075	270.0387496
0.0608	270.0387496
0.06085	270.0387496
0.0609	270.1689391
0.060948	270.1689391
0.060998	270.3000554
0.06105	270.3000554
0.0611	270.3000554
0.06115	270.1689391
0.061198	270.0387496
0.061248	270.1689391
0.0613	270.1689391
0.06135	270.1689391
0.0614	270.1689391
0.06145	270.1689391
0.061498	270.0387496
0.061548	270.0387496
0.0616	269.9085892
0.06165	269.9085892
0.0617	269.7784288
0.06175	269.7784288
0.061798	269.6472834
0.061848	269.6472834
0.0619	269.7784288
0.06195	269.7784288
0.062	269.7784288
0.06205	269.6472834
0.062098	269.6472834
0.06215	269.6472834
0.0622	269.6472834
0.06225	269.7784288
0.0623	269.9085892
0.062348	270.0387496
0.062398	270.0387496
0.06245	270.0387496
0.0625	270.0387496
0.06255	269.9085892
0.0626	269.7784288
0.062648	269.9085892
0.062698	269.9085892
0.06275	269.7784288
0.0628	269.7784288
0.06285	269.6472834
0.0629	269.6472834
0.062948	269.5171231
0.063	269.2567732
0.06305	269.1256278
0.0631	269.1256278
0.06315	269.1256278
0.063198	269.2567732
0.063248	269.3869335
0.0633	269.3869335
0.06335	269.5171231
0.0634	269.3869335
0.06345	269.2567732
0.063498	269.1256278
0.063548	269.2567732
0.0636	269.2567732
0.06365	269.2567732
0.0637	269.3869335
0.06375	269.5171231
0.063798	269.5171231
0.06385	269.3869335
0.0639	269.3869335
0.06395	269.3869335
0.064	269.5171231
0.064048	269.5171231
