Strain StressMPa
0.00398374 17.56158536
0.00402439 17.7402035
0.004065041 17.91882165
0.004105691 18.09743979
0.004147967 18.27605794
0.004186992 18.45467609
0.004227642 18.63329423
0.004268293 18.81191238
0.004308943 18.99053053
0.004349593 19.16914867
0.004390244 19.34776682
0.004430894 19.52638496
0.004471545 19.70500311
0.004512195 19.88362126
0.004552846 20.0622394
0.004595122 20.24085755
0.004634146 20.4194757
0.004674797 20.59809384
0.004715447 20.77671199
0.004756098 20.95533013
0.004796748 21.13394828
0.004839024 21.31256643
0.004878049 21.49118457
0.004918699 21.66980272
0.00495935 21.84842087
0.005 22.02703901
0.00504065 22.20565716
0.005082927 22.3842753
0.005121951 22.56289345
0.005162602 22.7415116
0.005203252 22.92012974
0.005243902 23.09874789
0.005282927 23.27736604
0.005325203 23.45598418
0.005365854 23.63460233
0.005406504 23.81322047
0.005447154 23.99183862
0.005487805 24.17045677
0.005530081 24.34907491
0.005569106 24.52769306
0.005609756 24.70631121
0.005650407 24.88492935
0.005691057 25.0635475
0.005731707 25.24216564
0.005773984 25.42078379
0.005813008 25.59940194
0.005853659 25.77802008
0.005894309 25.95663823
0.005934959 26.13525638
0.005973984 26.31387452
0.00601626 26.49249267
0.006056911 26.67111081
0.006097561 26.84972896
0.006138211 27.05234071
0.006178862 27.25584289
0.006221138 27.45845463
0.006260163 27.64951657
0.006300813 27.83968719
0.006341463 28.04318937
0.006382114 28.23335999
0.006422764 28.42441838
0.006465041 28.62703368
0.006504065 28.84208567
0.006544715 29.03314761
0.006585366 29.23575935
0.006626016 29.4383711
0.006665041 29.62943215
0.006707317 29.85603839
0.006747967 30.0702035
0.006788618 30.24971119
0.006829268 30.45232294
0.006869919 30.66737937
0.006912195 30.89398472
0.00695122 31.09659646
0.00699187 31.29920821
0.00703252 31.50181996
0.007073171 31.70443526
0.007113821 31.88394295
0.007156098 32.0865547
0.007195122 32.27761575
0.007235772 32.49178175
0.007276423 32.6943935
0.007317073 32.89789567
0.007357724 33.10050742
0.007398374 33.30311828
0.007439024 33.51817471
0.007479675 33.72078646
0.007520325 33.91184395
0.007560976 34.11445926
0.007603252 34.3526153
0.007642276 34.59166622
0.007682927 34.82982227
0.007723577 35.04487781
0.007764228 35.24748956
0.007804878 35.48564916
0.007847154 35.70070204
0.007886179 35.91575491
0.007926829 36.11836932
0.00796748 36.35652626
0.00800813 36.58313161
0.00804878 36.79818804
0.008091057 37.01324002
0.008130081 37.21585177
0.008170732 37.45401137
0.008211382 37.68061761
0.008252033 37.88322936
0.008294309 38.08673154
0.008333333 38.33644539
0.008373984 38.56305074
0.008414634 38.80209811
0.008455285 39.01715098
0.008495935 39.21976184
0.008538211 39.47036257
0.008577236 39.70852217
0.008617886 39.94756954
0.008658537 40.16173465
0.008699187 40.41233538
0.008739837 40.68692704
0.008782114 40.92508664
0.008821138 41.14013863
0.008861789 41.34275393
0.008902439 41.58090998
0.008943089 41.8199609
0.008985366 42.04656625
0.00902439 42.27317249
0.009065041 42.53532391
0.009105691 42.77437039
0.009146341 43.01252999
0.009186992 43.25157736
0.009229268 43.44174798
0.009268293 43.70478895
0.009308943 43.96694304
0.009349593 44.18199591
0.009390244 44.44414645
0.009430894 44.68230605
0.009473171 44.94534791
0.009512195 45.18350751
0.009552846 45.42255399
0.009593496 45.66071359
0.009634146 45.92286501
0.009676423 46.18590598
0.009715447 46.44805652
0.009756098 46.63911846
0.009796748 46.90126899
0.009837398 47.16342309
0.009878049 47.40247045
0.009920325 47.64063005
0.00995935 47.87967653
0.01 48.16582156
0.01004065 48.42797565
0.010081301 48.69012708
0.010121951 48.90517906
0.010164228 49.14422998
0.010203252 49.40638052
0.010243902 49.66853461
0.010284553 49.90758109
0.010325203 50.14573803
0.01036748 50.40789212
0.010406504 50.64693859
0.010447154 50.8850982
0.010487805 51.12414556
0.010528455 51.43428508
0.010569106 51.69643562
0.010611382 51.95858971
0.010650407 52.19763707
0.010691057 52.43579668
0.010731707 52.69883409
0.010772358 52.98498267
0.010813008 53.2471341
0.010855285 53.46218608
0.010894309 53.74833467
0.010934959 54.0104852
0.01097561 54.2726393
0.01101626 54.51168666
0.011058537 54.7738372
0.011099187 55.03599129
0.011138211 55.27503866
0.011178862 55.53718919
0.011219512 55.75224473
0.011260163 56.01439616
0.011302439 56.2765467
0.011341463 56.51559673
0.011382114 56.77774727
0.011422764 57.01679819
0.011463415 57.27894872
0.011504065 57.58908824
0.011546341 57.87523327
0.011585366 58.11339021
0.011626016 58.37643473
0.011666667 58.66257976
0.011707317 58.92473029
0.011749593 59.16378033
0.011790244 59.42593175
0.011829268 59.68808229
0.011869919 59.95112681
0.011910569 60.21327735
0.01195122 60.45143428
0.011993496 60.73757931
0.01203252 61.02461832
0.012073171 61.31076335
0.012113821 61.59690838
0.012154472 61.83506532
0.012195122 62.12209722
0.012237398 62.40824936
0.012276423 62.69439438
0.012317073 62.93255132
0.012357724 63.19559584
0.012398374 63.48174087
0.01244065 63.7678859
0.012481301 64.07802542
0.012520325 64.31618235
0.012560976 64.57922687
0.012601626 64.8653719
0.012642276 65.1994988
0.012684553 65.46165645
0.012723577 65.74780148
0.012764228 66.03394739
0.012804878 66.32009242
0.012845528 66.63023194
0.012886179 66.89326935
0.012928455 67.155427
0.01296748 67.44157203
0.01300813 67.72771794
0.01304878 67.94277348
0.013089431 68.20492402
0.013130081 68.51506354
0.013172358 68.80120857
0.013211382 69.06424687
0.013252033 69.30241002
0.013292683 69.58855505
0.013333333 69.85159335
0.01337561 70.13773838
0.013414634 70.39989603
0.013455285 70.63805208
0.013495935 70.94819159
0.013536585 71.23522438
0.013577236 71.49738203
0.013619512 71.78352706
0.013658537 72.0456776
0.013699187 72.35581712
0.013739837 72.64196214
0.013780488 72.90500044
0.013821138 73.16715809
0.013863415 73.5012921
0.013902439 73.81142451
0.013943089 74.12156403
0.01398374 74.35972718
0.01402439 74.62276548
0.014066667 74.90891051
0.014107317 75.17106816
0.014146341 75.4332187
0.014186992 75.74335822
0.014227642 76.00639652
0.014268293 76.26855416
0.014310569 76.55469919
0.014349593 76.81684973
0.014390244 77.07988803
0.014430894 77.36603306
0.014471545 77.6281907
0.014512195 77.89122812
0.014554472 78.17737403
0.014593496 78.46351906
0.014634146 78.77365858
0.014674797 79.05980361
0.014715447 79.32196125
0.014757724 79.58499956
0.014798374 79.9182458
0.014837398 80.1812841
0.014878049 80.44343464
0.014918699 80.70559229
0.01495935 81.03971919
0.015001626 81.30187683
0.01504065 81.61201635
0.015081301 81.87505465
0.015121951 82.16119968
0.015162602 82.44734471
0.015203252 82.70950235
0.015245528 82.94854617
0.015284553 83.2106967
0.015325203 83.52083622
0.015365854 83.83097574
0.015406504 84.16510975
0.01544878 84.45125478
0.015489431 84.73740069
0.015528455 85.10708256
0.015569106 85.34613259
0.015609756 85.64383098
0.015650407 85.94241713
0.015692683 86.24011641
0.015731707 86.5982378
0.015772358 86.9563663
0.015813008 87.25406558
0.015853659 87.49311561
0.015894309 87.79081401
0.015936585 88.14893628
0.01597561 88.44752244
0.01601626 88.68568471
0.016056911 89.04381321
0.016097561 89.40193548
0.016139837 89.69963388
0.016180488 89.93868391
0.016219512 90.23638319
0.016260163 90.53496934
0.016300813 90.83266773
0.016341463 91.07171154
0.01638374 91.3098747
0.016422764 91.60846085
0.016463415 91.90615925
0.016504065 92.2047454
0.016544715 92.50244379
0.016585366 92.74149471
0.016627642 93.03918688
0.016666667 93.39731449
0.016707317 93.69590065
0.016747967 93.99359993
0.016788618 94.29218608
0.016830894 94.65031369
0.016871545 94.94801297
0.016910569 95.24659913
0.01695122 95.48476229
0.01699187 95.84288368
0.01703252 96.14058207
0.017074797 96.43916822
0.017115447 96.73776149
0.017154472 97.094996
0.017195122 97.4531245
0.017235772 97.75170977
0.017276423 98.04940905
0.017318699 98.28845908
0.017357724 98.64569359
0.017398374 98.94427975
0.017439024 99.24197814
0.017479675 99.54056429
0.017521951 99.83826357
0.017562602 100.1963921
0.017601626 100.4949773
0.017642276 100.852219
0.017682927 101.1508051
0.017723577 101.5089336
0.017765854 101.806632
0.017806504 102.1647543
0.017845528 102.4633396
0.017886179 102.8205812
0.017926829 103.1787097
0.01796748 103.5368311
0.018009756 103.7749942
0.01804878 104.0735804
0.018089431 104.3712788
0.018130081 104.6698649
0.018170732 104.9675642
0.018213008 105.2661504
0.018253659 105.6242789
0.018292683 105.9815134
0.018333333 106.2801057
0.018373984 106.5778041
0.018414634 106.8763903
0.018456911 107.2345126
0.018497561 107.5917533
0.018536585 107.8903395
0.018577236 108.1284955
0.018617886 108.486624
0.018658537 108.8447525
0.018700813 109.1424518
0.018739837 109.5005803
0.018780488 109.7991656
0.018821138 110.0968648
0.018861789 110.4549933
0.018904065 110.7526855
0.018944715 111.0512779
0.01898374 111.4093993
0.01902439 111.7666409
0.019065041 112.1247694
0.019105691 112.4828979
0.019147967 112.7805901
0.019188618 113.1387186
0.019227642 113.4968471
0.019268293 113.8540878
0.019308943 114.1526677
0.019349593 114.4503723
0.01939187 114.7489523
0.019430894 115.0475447
0.019471545 115.3452368
0.019512195 115.7033653
0.019552846 116.0010708
0.019595122 116.3591993
0.019635772 116.7173145
0.019674797 117.01502
0.019715447 117.3731485
0.019756098 117.731277
0.019796748 118.0885044
0.019839024 118.4466329
0.019879675 118.8047614
0.019918699 119.1024669
0.01995935 119.4605821
0.02 119.8187106
0.02004065 120.1759513
0.020082927 120.4745446
0.020123577 120.8326722
0.020162602 121.1899005
0.020203252 121.548029
0.020243902 121.8466213
0.020284553 122.1443135
0.020326829 122.502442
0.020365854 122.8605705
0.020406504 123.1582627
0.020447154 123.4568551
0.020487805 123.8140967
0.020530081 124.1722252
0.020570732 124.5303537
0.020609756 124.8280459
0.020650407 125.1266382
0.020691057 125.4847534
0.020731707 125.841995
0.020773984 126.2001226
0.020814634 126.4978281
0.020853659 126.8559433
0.020894309 127.2140718
0.020934959 127.5722003
0.02097561 127.9294419
0.021017886 128.2280343
0.021056911 128.5852626
0.021097561 128.9433911
0.021138211 129.3015187
0.021178862 129.5992242
0.021221138 130.0168888
0.021261789 130.4345526
0.021300813 130.7331325
0.021341463 131.0903732
0.021382114 131.3889665
0.021422764 131.7470941
0.021465041 132.1043224
0.021505691 132.4624509
0.021544715 132.7601564
0.021585366 133.1182849
0.021626016 133.5359486
0.021666667 133.8940771
0.021708943 134.2513054
0.021747967 134.6094339
0.021788618 134.9080263
0.021829268 135.2652679
0.021869919 135.6233831
0.021912195 135.9815107
0.021952846 136.3387523
0.02199187 136.6968808
0.02203252 137.0550093
0.022073171 137.4122501
0.022113821 137.71083
0.022156098 138.0689585
0.022196748 138.4261992
0.022235772 138.7247792
0.022276423 139.0829068
0.022317073 139.4996845
0.022357724 139.857813
0.0224 140.2754768
0.022439024 140.6336053
0.022479675 140.9313108
0.022520325 141.2894393
0.022560976 141.6466667
0.022603252 141.9452599
0.022643902 142.2438523
0.022682927 142.6606292
0.022723577 143.0187443
0.022764228 143.3173367
0.022804878 143.6745783
0.022847154 144.0327068
0.022887805 144.3908353
0.022926829 144.7480627
0.02296748 145.1061912
0.02300813 145.4643197
0.02304878 145.8819844
0.023091057 146.2392251
0.023131707 146.6568897
0.023170732 146.9554821
0.023211382 147.2531743
0.023252033 147.6113028
0.023294309 148.0289665
0.023334959 148.3862081
0.023373984 148.7443366
0.023414634 149.1024651
0.023455285 149.4597059
0.023495935 149.817821
0.023538211 150.1759495
0.023578862 150.473655
0.023617886 150.8317835
0.023658537 151.1898987
0.023699187 151.5471403
0.023739837 151.8457327
0.023782114 152.2633964
0.023822764 152.6206381
0.023861789 153.0383018
0.023902439 153.3964303
0.023943089 153.6950102
0.023985366 154.052251
0.024026016 154.4699156
0.024065041 154.8280441
0.024105691 155.1852848
0.024146341 155.4838647
0.024186992 155.8419924
0.024229268 156.2587701
0.024269919 156.6168986
0.024308943 156.9750262
0.024349593 157.2727317
0.024390244 157.6903963
0.024430894 157.9889754
0.024473171 158.346217
0.024513821 158.6448094
0.024552846 159.0029379
0.024593496 159.4197147
0.024634146 159.7778432
0.024676423 160.0764223
0.024717073 160.3741278
0.024756098 160.7917924
0.024796748 161.1499209
0.024837398 161.5071483
0.024878049 161.8057416
0.024920325 162.2234053
0.024960976 162.6410699
0.025 162.9983107
0.02504065 163.3564392
0.025081301 163.6550315
0.025121951 164.0122598
0.025164228 164.4299245
0.025204878 164.7880521
0.025243902 165.1452937
0.025284553 165.6225069
0.025325203 165.9806221
0.02536748 166.3387506
0.02540813 166.6959913
0.025447154 167.1136559
0.025487805 167.4717844
0.025528455 167.8299129
0.025569106 168.1871536
0.025611382 168.4857336
0.025652033 168.8438621
0.025691057 169.2011028
0.025731707 169.6187674
0.025772358 170.0364312
0.025813008 170.3341367
0.025855285 170.6922652
0.025895935 171.0503803
0.025934959 171.407622
0.02597561 171.7062143
0.02601626 172.1238781
0.026058537 172.4811197
0.026099187 172.8987834
0.026139837 173.2569119
0.026178862 173.6150404
0.026219512 174.0318173
0.026260163 174.4494819
0.026302439 174.748061
0.026343089 175.1053026
0.026382114 175.5229663
0.026422764 175.8810948
0.026463415 176.2392233
0.026504065 176.5369288
0.026546341 176.8355079
0.026586992 177.1332134
0.026626016 177.4913419
0.026666667 177.849457
0.026707317 178.2066987
0.026749593 178.6243624
0.026790244 179.042027
0.026830894 179.4001555
0.026869919 179.697861
0.026910569 180.0559895
0.02695122 180.4141171
0.026993496 180.8308949
0.027034146 181.2485586
0.027073171 181.5471377
0.027113821 181.9648156
0.027154472 182.3220439
0.027195122 182.6801715
0.027237398 183.0978361
0.027278049 183.4550769
0.027317073 183.8132054
0.027357724 184.23087
0.027398374 184.5889985
0.027439024 184.9462392
0.027481301 185.3639038
0.027521951 185.7815676
0.027560976 186.0792731
0.027601626 186.4373883
0.027642276 186.7359815
0.027684553 187.0932223
0.027725203 187.5108869
0.027764228 187.8690154
0.027804878 188.1667075
0.027845528 188.5248352
0.027886179 188.8829637
0.027928455 189.2410922
0.027969106 189.657869
0.02800813 190.0159975
0.02804878 190.374126
0.028089431 190.7909029
0.028130081 191.1490314
0.028172358 191.566696
0.028213008 191.9248245
0.028252033 192.2820519
0.028292683 192.6401804
0.028333333 192.9983089
0.02837561 193.3555505
0.02841626 193.713679
0.028455285 194.0718066
0.028495935 194.5490074
0.028536585 194.8467129
0.028577236 195.2048405
0.028619512 195.5629557
0.028660163 195.9201973
0.028699187 196.2783258
0.028739837 196.6364543
0.028780488 196.9341464
0.028821138 197.2922749
0.028863415 197.6504034
0.028904065 198.0076442
0.028943089 198.3657727
0.02898374 198.7834373
0.02902439 199.201101
0.029066667 199.6178779
0.029107317 199.9760064
0.029147967 200.3341349
0.029186992 200.7517995
0.029227642 201.1685764
0.029268293 201.5267049
0.029310569 201.8848325
0.02935122 202.3024971
0.029390244 202.6597387
0.029430894 203.0774025
0.029471545 203.435531
0.029512195 203.7332231
0.029554472 204.0913516
0.029595122 204.389944
0.029634146 204.7471723
0.029674797 205.1053008
0.029715447 205.5229779
0.029757724 205.8802062
0.029798374 206.2383347
0.029839024 206.5964632
0.029878049 206.8941553
0.029918699 207.2522829
0.02995935 207.6699609
0.030001626 208.0271892
0.030042276 208.3853168
0.030081301 208.86253
0.030121951 209.2801946
0.030162602 209.6383231
0.030203252 209.9955514
0.030245528 210.2941438
0.030286179 210.7118075
0.030325203 211.0690491
0.030365854 211.4271776
0.030406504 211.8448414
0.03044878 212.3220412
0.030489431 212.6792829
0.030530081 213.156496
0.030569106 213.3955399
0.030609756 213.7527806
0.030650407 214.1109091
0.030692683 214.4690243
0.030733333 214.8262659
0.030772358 215.1843944
0.030813008 215.6616076
0.030853659 216.0197227
0.030894309 216.3769635
0.030936585 216.6160073
0.030977236 216.9741358
0.03101626 217.4504621
0.031056911 217.927662
0.031097561 218.2857905
0.031139837 218.643919
0.031180488 219.1211188
0.031221138 219.4783595
0.031260163 219.9555727
0.031300813 220.3136879
0.031341463 220.6718164
0.03138374 221.029058
0.03142439 221.3871865
0.031463415 221.7453141
0.031504065 222.1025558
0.031544715 222.5797556
0.031585366 222.9378708
0.031627642 223.2960126
0.031668293 223.5341553
0.031707317 223.8922972
0.031747967 224.2495388
0.031788618 224.607654
0.031830894 224.9657958
0.031871545 225.323911
0.031912195 225.8002231
0.03195122 226.1583649
0.03199187 226.51648
0.03203252 226.8746219
0.032074797 227.2318368
0.032115447 227.4709064
0.032156098 227.9480938
0.032195122 228.3053346
0.032235772 228.6634764
0.032276423 229.1406629
0.032318699 229.6178761
0.03235935 229.9751177
0.032398374 230.3332329
0.032439024 230.5723025
0.032479675 230.9295175
0.032521951 231.4067306
0.032562602 231.7648725
0.032603252 232.1229876
0.032642276 232.5993006
0.032682927 232.9574416
0.032723577 233.1964854
0.032765854 233.553727
0.032806504 233.9118422
0.032847154 234.1500116
0.032886179 234.6271981
0.032926829 235.1044113
0.03296748 235.4625531
0.033009756 235.9397396
0.033050407 236.2978815
0.033089431 236.6551231
0.033130081 237.1323096
0.033170732 237.3713792
0.033213008 237.7285942
0.033253659 238.2058073
0.033294309 238.5639492
0.033333333 238.9220643
0.033373984 239.279306
0.033414634 239.7565192
0.033456911 240.1146343
0.033497561 240.5918475
0.033538211 240.9490882
0.033577236 241.3072034
0.033617886 241.6653452
0.033658537 242.0225602
0.033700813 242.380702
0.033741463 242.7388172
0.033780488 243.0969581
0.033821138 243.3351018
0.033861789 243.6932436
0.033904065 244.0504843
0.033944715 244.5276708
0.033985366 244.8858127
0.03402439 245.3630259
0.034065041 245.6011695
0.034105691 246.0783827
0.034147967 246.4364978
0.034188618 246.7946397
0.034229268 247.2718262
0.034268293 247.5099956
0.034308943 247.8681374
0.034349593 248.2253524
0.03439187 248.7025655
0.03443252 249.0607065
0.034471545 249.4188216
0.034512195 249.8960357
0.034552846 250.2532765
0.034595122 250.6113916
0.034635772 250.9695068
0.034676423 251.2076762
0.034715447 251.6848894
0.034756098 252.0430045
0.034796748 252.4002462
0.034839024 252.758388
0.034879675 253.2355745
0.034920325 253.5937163
0.03495935 253.9509571
0.035 254.3090722
0.03504065 254.5472425
0.035082927 255.024429
0.035123577 255.3825709
0.035164228 255.740686
0.035203252 256.2178992
0.035243902 256.57514
0.035284553 256.9332551
0.035326829 257.291397
0.03536748 257.6486386
0.035406504 258.0067538
0.035447154 258.3648689
0.035487805 258.8420821
0.035530081 259.1993228
0.035570732 259.557438
0.035611382 259.9155798
0.035650407 260.2728206
0.035691057 260.6309358
0.035731707 260.9890776
0.035773984 261.3463192
0.035814634 261.585363
0.035855285 262.0625495
0.035894309 262.4206914
0.035934959 262.6588341
0.03597561 263.1360473
0.036017886 263.4941891
0.036058537 263.8514298
0.036097561 264.209545
0.036138211 264.4477153
0.036178862 264.8058304
0.036221138 265.2830436
0.036261789 265.7602302
0.036302439 266.118372
0.036341463 266.4756127
0.036382114 266.8337279
0.036422764 267.3109411
0.036465041 267.5491113
0.036505691 267.9072265
0.036546341 268.1453959
0.036585366 268.6225824
0.036626016 268.9807243
0.036666667 269.4579108
0.036708943 269.8160526
0.036749593 270.1732942
0.036788618 270.5314094
0.036829268 270.7695788
0.036869919 271.0086226
0.036912195 271.3667378
0.036952846 271.8439509
0.036993496 272.2011917
0.03703252 272.5593069
0.037073171 273.03652
0.037113821 273.3946619
0.037156098 273.7518768
0.037196748 273.9909464
0.037237398 274.3481614
0.037276423 274.7063032
0.037317073 275.0644184
0.037357724 275.4216591
0.0374 275.7798009
0.03744065 276.2569884
0.037479675 276.6151293
0.037520325 276.9723709
0.037560976 277.3304861
0.037603252 277.5686555
0.037643902 277.9267706
0.037684553 278.2849125
0.037723577 278.6430276
0.037764228 279.0002684
0.037804878 279.3583835
0.037847154 279.7165254
0.037887805 279.954669
0.037928455 280.3128108
0.03796748 280.5509535
0.03800813 280.9090954
0.03804878 281.2672105
0.038091057 281.6244513
0.038131707 281.9825931
0.038172358 282.3407083
0.038211382 282.6979499
0.038252033 283.056065
0.038294309 283.4142069
0.038334959 283.7714476
0.03837561 284.0104914
0.038414634 284.3686066
0.038455285 284.606776
0.038495935 284.9648911
0.038538211 285.3221328
0.038578862 285.799346
0.038619512 286.1574611
0.038658537 286.515603
0.038699187 286.7537457
0.038739837 287.1118875
0.038782114 287.4691282
0.038822764 287.8272434
0.038863415 288.0662872
0.038902439 288.3044566
0.038943089 288.6625718
0.038985366 289.0198134
0.039026016 289.3779552
0.039066667 289.7360704
0.039105691 289.9742398
0.039146341 290.3323549
0.039186992 290.6904701
0.039229268 291.0477117
0.039269919 291.4058527
0.039310569 291.8830658
0.039349593 292.241181
0.039390244 292.4793513
0.039430894 292.717494
0.039473171 293.0756358
0.039513821 293.433751
0.039554472 293.6719204
0.039593496 294.0300355
0.039634146 294.3881507
0.039676423 294.7453923
0.039717073 295.1035342
0.039757724 295.3416769
0.039796748 295.5807474
0.039837398 295.8188901
0.039878049 296.0579339
0.039920325 296.4160757
0.039960976 296.6542184
0.040001626 297.0123603
0.04004065 297.3696019
0.040081301 297.7277171
0.040121951 298.0858322
0.040164228 298.2049302
0.040204878 298.443073
0.040245528 298.8012148
0.040284553 299.15933
0.040325203 299.3974993
0.04036748 299.7556145
0.04040813 300.1137563
0.04044878 300.4709971
0.040487805 300.7100409
0.040528455 300.9481845
0.040569106 301.1872274
0.040611382 301.544469
0.040652033 301.7835128
0.040692683 302.1416547
0.040731707 302.3797974
0.040772358 302.7379392
0.040813008 303.09518
0.040855285 303.3342238
0.040895935 303.5723931
0.040936585 303.6914654
0.04097561 304.0495806
0.04101626 304.4077215
0.041058537 304.6458651
0.041099187 304.8849089
0.041139837 305.2421496
0.041180488 305.4811935
0.041219512 305.8393353
0.041260163 305.9584066
0.041302439 306.196576
0.041343089 306.5546912
0.04138374 306.912833
0.041422764 307.2700746
0.041463415 307.5091176
0.041504065 307.8663592
0.041546341 307.986305
0.041586992 308.105403
0.041627642 308.3435457
0.041666667 308.5825895
0.041707317 308.8207589
0.041749593 309.1788741
0.041790244 309.4170443
0.041830894 309.6560873
0.041871545 310.0142291
0.041910569 310.2523727
0.04195122 310.3714441
0.041993496 310.4905421
0.042034146 310.7295859
0.042074797 310.8486572
0.042113821 311.2067991
0.042154472 311.5649142
0.042195122 311.8030836
0.042237398 312.0412263
0.042278049 312.1611988
0.042318699 312.3993682
0.042357724 312.638412
0.042398374 312.8765556
0.042439024 313.114725
0.042481301 313.4728401
0.042521951 313.5919381
0.042562602 313.830982
0.042601626 314.0691247
0.042642276 314.1890971
0.042684553 314.5463379
0.042725203 314.6654092
0.042765854 314.9044797
0.042804878 315.1426224
0.042845528 315.3816662
0.042886179 315.5007642
0.042928455 315.7398081
0.042969106 315.9779508
0.043009756 316.0970497
0.04304878 316.3360926
0.043089431 316.5742362
0.043130081 316.6933342
0.043172358 316.8133058
0.043213008 317.1705208
0.043253659 317.4095912
0.043292683 317.5286626
0.043333333 317.7668053
0.04337561 318.0058758
0.04341626 318.1249471
0.043456911 318.2440185
0.043495935 318.3639909
0.043536585 318.4830623
0.043577236 318.8403039
0.043619512 319.0793468
0.043660163 319.1984449
0.043700813 319.4374887
0.043739837 319.6756323
0.043780488 319.7947303
0.043821138 319.9147019
0.043863415 320.0337741
0.043904065 320.1528455
0.043944715 320.2719168
0.04398374 320.5109873
0.04402439 320.6300587
0.044066667 320.8682014
0.044107317 321.1072718
0.044147967 321.2263432
0.044188618 321.4644868
0.044227642 321.4644868
0.044268293 321.5844584
0.044310569 321.7035564
0.04435122 322.0616716
0.04439187 322.1807429
0.044430894 322.4189132
0.044471545 322.6579561
0.044512195 322.7770283
0.044554472 322.8961264
0.044595122 323.0151977
0.044635772 323.1351702
0.044674797 323.3733129
0.044715447 323.4924109
0.044757724 323.6123834
0.044798374 323.7314547
0.044839024 323.9695974
0.044879675 324.0886955
0.044918699 324.2086679
0.04495935 324.3277393
0.045001626 324.3277393
0.045042276 324.5658829
0.045082927 324.6858544
0.045121951 324.9240238
0.045162602 325.1630676
0.045203252 325.282139
0.045245528 325.282139
0.045286179 325.401237
0.045326829 325.5203093
0.045365854 325.6393806
0.045406504 325.7593522
0.04544878 325.8784244
0.045489431 325.9975224
0.045530081 326.2365654
0.045570732 326.474709
0.045609756 326.593807
0.045650407 326.593807
0.045692683 326.593807
0.045733333 326.7137528
0.045773984 326.9519222
0.045813008 327.0709935
0.045853659 327.1900915
0.045894309 327.4291353
0.045936585 327.4291353
0.045977236 327.5482067
0.046017886 327.5482067
0.046056911 327.6672789
0.046097561 327.6672789
0.046139837 327.9063485
0.046180488 328.0254199
0.046221138 328.1444921
0.046261789 328.3835351
0.046300813 328.5026331
0.046341463 328.5026331
0.04638374 328.6217053
0.04642439 328.7407767
0.046465041 328.8607482
0.046504065 328.9798205
0.046544715 329.0989185
0.046585366 329.2179899
0.046627642 329.3379614
0.046668293 329.4570337
0.046708943 329.576105
0.046747967 329.576105
0.046788618 329.576105
0.046830894 329.6952031
0.046871545 329.8142744
0.046912195 330.0533182
0.046952846 330.0533182
0.04699187 330.2914876
0.04703252 330.2914876
0.047074797 330.4114334
0.047115447 330.4114334
0.047156098 330.4114334
0.047196748 330.5305314
0.047235772 330.7686741
0.047276423 330.7686741
0.047318699 330.887773
0.04735935 331.0077179
0.0474 331.2458882
0.047439024 331.3649596
0.047479675 331.4849311
0.047521951 331.3649596
0.047562602 331.3649596
0.047603252 331.4849311
